alcaldia,title,price,location,description,bedrooms,bathrooms,area
Coyoacán,Departamento en Venta en Campestre Churubusco,2400000.0,"Campestre Churubusco, Coyoacán, Ciudad de México","Departamento en venta en Miramontes, Coyoacán.
Se vende un encantador departamento en la zona residencial de Campestre Churubusco, Coyoacán, Ciudad de México. Esta pintoresca propiedad cuenta con 2 amplias recámaras, perfectas para acomodar a una familia pequeña o a parejas que buscan un espacio acogedor. Además, dispone de 1 baño completo y 1 medio baño para mayor comodidad.

Con una construcción de 69 m2, esta casa brinda un ambiente acogedor y funcional. Su diseño incluye closets en las habitaciones, así como un salón-comedor perfecto para recibir a tus invitados. El piso de cerámica le otorga un toque moderno y fácil de limpiar. Además, la propiedad cuenta con un área de lavandería, ideal para realizar tareas domésticas de manera cómoda y eficiente.

Ubicada en una zona de uso de suelo residencial, esta casa se encuentra en un entorno tranquilo y seguro. Además, cuenta con elevadores para facilitar el acceso y una conexión a Internet/Wifi de alta velocidad para satisfacer las necesidades de conectividad de todos los residentes.


En cuanto a las zonas de interés cercanas, se destacan tres opciones que enriquecen la vida en Campestre Churubusco. El Parque Xicoténcatl es un oasis urbano ideal para disfrutar de paseos en familia, actividades deportivas, eventos culturales y momentos de relajación al aire libre. También se encuentra el Centro Comercial Oasis Coyoacán, donde podrás encontrar una amplia variedad de tiendas, restaurantes y entretenimiento para satisfacer todas tus necesidades. Por último, el Hospital General de México se ubica en las cercanías, lo que brinda tranquilidad y seguridad en términos de salud y atención médica.

En cuanto a las vías de acceso, la Avenida Aztecas y el Metro General Anaya se presentan como opciones convenientes para moverse por la ciudad. Además, se cuenta con ciclovías y rutas de transporte público que facilitan el desplazamiento hacia distintos puntos de la Ciudad de México.

Esta casa en venta en Campestre Churubusco es una excelente oportunidad para quienes buscan un hogar cómodo y funcional en una ubicación privilegiada. ¡No pierdas la oportunidad de visitarla y hacerla tuya!

*Precio publicado no incluye gastos notariales, ni impuestos por adquisiciòn de inmuebles.
*No incluye mobiliario mostrado en fotografìas

Recuerda que el precio final del inmueble puede variar de acuerdo a tu forma de pago y gastos notariales que se requieran, consulta los detalles con el asesor.",2.0,1.0,69.0
Coyoacán,Departamento en Venta en Pedregal de Carrasco,7000000.0,"Pedregal de Carrasco, Coyoacán, Ciudad de México","DEPARTAMENTO VENTA BE GRAND ALTO PEDREGAL, 2 RECAMARAS, 2 ESTACIONAMIENTOS, BODEGA, AMENIDADES, LAVADERIA, CUARTO SERVICIO     


Se vende departamento nuevo de 145 m2, con preciosa vista en piso 19, cocina abierta con barra de granito, amplia sala comedor con salida a balcón, 2 recámaras, la principal con baño y vestidor integrado, la segunda con closet y baño completo por fuera, área de lavado, cuarto de servicio con baño completo, 2 estacionamientos independientes (646 y 647) y bodega.Be Grand Alto Pedregal es un edificio en el sur de la Ciudad de México, con una propuesta arquitectónica de vanguardia. Cerca de centros comerciales, zona de Hospitales y avenidas principales como Periférico Sur, Insurgentes y Tlalpan.Dos torres que albergan 434 departamentos en 31 niveles, con jardines, servicios y amenidades en planta baja. Es un residencial que cuenta con diversas servicios de primera calidad para sus residentes brindándole seguridad y tranquilidad. El conjunto cuenta con 2 Torres, estupendas amenidades con dos salones de eventos con salida a terraza, Business Center, Sport bar, alberca techada, chapoteadero, ludoteca, juegos infantiles, gimnasio, salón de eventos, Juniors Club, Kids Club, área para paseo de mascotas, spa y Gym.",2.0,2.0,145.0
Coyoacán,Casa en Venta en Jardines del Pedregal de San Ángel,34400000.0,"Jardines del Pedregal de San Ángel, Coyoacán, Ciudad de México","¡Casa nueva dentro de condominio, Jardines del pedregal, ¡con excelentes amenidades! .Solo 13 lujosas residencias, cada una de ellas planeada con excelente iluminación natural, acabados en mármol en áreas sociales, pasillos y baños, madera de ingeniería en recamaras y sala de tv, techos altos. .Sótano: Espacio para 4 autos, salón de fiestas, cuarto de servicio con baño, área de lavado y bodega..Planta baja: sala con doble altura ventanas de piso a techo, cocina abierta italiana con barra, comedor, amplia alacena, sala de estar o tv con chimenea, jardín, terraza y medio baño. .Planta alta: Tres recamaras, la principal con tina, doble lavabo, vestidor doble. 2da y 3er recamara, con vestidor, baño completo y balcón. Opción a 4ta recamara u oficina..Azotea: Roof Garden con instalaciones para jacuzzi, bar, baño completo, closet de blancos y bodega. .El conjunto cuenta con casa club con alberca cubierta, jacuzzi, salón de jóvenes, gimnasio, vapor, sauna, paddle, ludoteca y área de juegos. .La ubicación es privilegiada, a un paso de periférico y supervia poniente. .A un costado del centro comercial Perisur y a 8 minutos de la zona arqueológica Cuicuilco, plaza artz.",3.0,4.0,692.0
Coyoacán,Casa en Venta en Xotepingo,8300000.0,"Xotepingo, Coyoacán, Ciudad de México","- Vestíbulo recibidor con ½ baño.

- Family Room.

- Sala, comedor.

- Cocina integral, closet alacena, desayunador y área para bar.

- Área de lavado.

- Hall distribuidor.

- 4 recámaras con baño compartido.

- Segundo Family Room.

- Closet de blancos.

- Hermoso jardín con asador.

- Cuarto de servicio con baño.

- Estacionamiento para 2 automóviles cubiertos. EasyBroker ID: EB-QF6759",4.0,1.0,291.0
Coyoacán,Casa en Venta en Jardines del Pedregal de San Ángel,17000000.0,"Jardines del Pedregal de San Ángel, Coyoacán, Ciudad de México","Casa en Venta de dos plantas con espacios amplios y un jardín de 300 m². En la planta baja, cuenta con un armario, baño de visitas, sala independiente con 7 metros de altura y doble altura en toda la casa. El comedor, con capacidad para 12 sillas, ofrece vista y salida al jardín. La cocina integral es espaciosa y luminosa, con entrada de servicio y estacionamiento, además de una amplia alacena. También tiene una terraza de aproximadamente 4x4 metros. El jardín limita con el jardín botánico o reserva ecológica de la UNAM, estando completamente bordeado.

Incluye una área independiente que consta de Family Room, salón de juegos y cantina. La casa dispone de cinco interfones para comunicación interna. Los pisos y escaleras son de bambú, y la entrada tiene piso de madera salam, proporcionando mucha iluminación natural.

En el segundo piso, hay tres recámaras. Una de ellas incluye un cuarto o estudio, vestidor y baño. La recámara principal tiene closet, vestidor y alfombra, con vista al jardín. También hay una zona de estar o Family Room, televisión y un gran estudio con puerta corrediza de madera, además de un closet de blancos.

En el tercer piso se encuentra el cuarto de servicio, área de lavado y tendido amplias. La casa está equipada con paneles solares. EasyBroker ID: EB-QM5936",3.0,3.0,584.0
Coyoacán,Departamento en Venta en Xotepingo,3722000.0,"Xotepingo, Coyoacán, Ciudad de México","BONITO DEPARTAMENTO CON 2 GRANDES RECAMARAS, 2 BAÑOS Y 1 CAJON DE ESTACIONAMIENTO CON BALCON/TERRAZA DE 10 M2 EN COLONIA XOTEPINGO EN COYOACAN.

ULTIMOS DEPARTAMENTOS!!! VEN A CONOCERNOS!!",2.0,2.0,78.0
Coyoacán,Departamento en Venta en Pueblo de los Reyes,3700000.0,"Pueblo de los Reyes, Coyoacán, Ciudad de México","Hermoso departamento de 100m2 
en Privada Burgos Torre II
3° piso
Doble seguridad y total tranquilidad en todo el conjunto 
Práctica ubicación a unos metros de autoservicio, 
bancos, etc. y vías rápidas como Av. Pacífico, Eje 10 Copilco.
Perfecto estado de conservación no requiere elevador 
Tiene cómodas escaleras con descansos.

 3 recamaras
      La principal con Walking Closet
Dos baños completos
Cocina Integral con Cuarto de lavado anexo
Estacionamiento para 1 automóvil
      Pensión dentro del conjunto para automóvil extra.
Jaula de tendido y una pequeña bodega en la azotea.",3.0,2.0,95.0
Coyoacán,Casa en Venta en Santa Cecilia,12900000.0,"Santa Cecilia, Coyoacán, Ciudad de México","Prosperidad, mmm, no es solo crecimiento económico y social, la verdadera prosperidad es un Espíritu Rebosante.

Es ímpetu,
Proactividad,
Visión,
Iniciativa;.... per también.

Paz y Armonía.

Éste es el lugar dónde iniciar o continuar tu viaje de crecimiento.

Hacienda de Coyoacán.

A pocos metros de tiendas, restaurantes, centros comerciales, librerías y dulces panaderías cuyo aroma te abrazará cada mañana.

Casa con fachada frontal al oriente, mañanas cálidas y  fachada hacia patio con amplio jardín trasero, tardes templadas.

En tres niveles:

Semisótano, que te platico al final....

Primera Planta Medio Nivel Sobre Banqueta.

Acesso
Estudio.
Cocina Integral amplísima con desayunador mirando al amanecer.

Comedor con acceso directo de cocina.

Sala separada.

Ambos espacios se integran al jardín.

Segunda Planta:

Family room con acceso por escalera principal y de servicio.

Tres, verdaderamente grandes recámaras.

La Máster, la describo como ¡Monumental!

Todas con Baño Completo, el de la Máster con Jacuzzi.

Ventilación Natural en Baños.

Las dos recámaras secundarias con clóset.

Abundantes Cascadas de Luz por Ventanas Oriente - Poniente u Domos por Doquier, Iluminación y Ahorro, Prácticamente no Prenderás la Luz ni en Días Nublados.

¿Crisis Hídrica?... ¡Cisterna de Gran Capacidad!

¡Ahorra Energía! Pánel Solar para Calentamiento de Agua.

Ahora sí, el semisótano.

¡Garage para hasta 5 Autos!

¡Cuatro de Ellos Techados! (Cuida tu Inversión de la Intemperie)

Acceso Directo para Fiestas de Amigos Desde la Calle al Jardín Pasando Sólo por El Garaje.

Otro Espacio Adicional para Oficina en Casa en el Semisótano.

Cuarto de Servicio Digno y Grande con Baño Completo.

Dos Bodegas.

Sólo te Falta la Primer Cita para Enamorarte.

Llámanos Ahora Mismo y Aterriza en Crecimiento Personal.

+52-55-5424-----
----@mintinmobiliaria.com

mintinmobiliaria.com. EasyBroker ID: EB-QC1497",3.0,3.0,488.0
Coyoacán,Departamento en Venta en El Rosario,3722000.0,"El Rosario, Coyoacán, Ciudad de México","Preventa de exclusivos departamentos con excelentes conexiones como Tlalpan, División del Norte y Miramomtes
3 departamentos por piso, 6 niveles,   se entrega en Junio de 2024
Nos quedan:

D401, 79m,  69m cubiertos,  10m de terraza, 2  baños, 1 cajón de estacionamiento $3,722,000

D501, 79m,  69m cubiertos,  10m de terraza, 2  baños, 1 cajón de estacionamiento 
$3,772,000

PH602, 110m,  55m habitables, 55 roof garden, 2 recamaras, 1 baño, 1 estacionamiento 
$3,765,324

PH603, 110m,  55m habitables, 55 roof garden, 2 recamaras, 1 baño, 1 estacionamiento 
$3,783,174



Entrega Junio 2024
Se aceptan recursos propios y créditos bancarios

Apartado $50,000
Enghanche 1  10% a la firma del contrato
Enganche 2   10% diferido durante los meses de construcción faltantes
80%  a la firma de la escritura. EasyBroker ID: EB-KN6868",2.0,1.0,78.0
Coyoacán,Departamento en Venta en Parque San Andrés,3700000.0,"Parque San Andrés, Coyoacán, Ciudad de México","BELLO DEPTO EN VENTA EN 
PARQUE SAN ANDRES 
*A 10 MINUTOS DEL CENTRO DE COYOACAN* 

Hermoso departamento Totalmente Remodelado 
En la Bella colonia de Parque San Andrés Coyoacan. 
Amplias Calle y Excelente ubicación. 
A 2 cuadras de centro comercial con todos los servicios 
A 10 minutos del Centro de Coyoacán. 

88 m2 
2 Recámaras 
2 baños completos 
Sala comedor con Balcón exterior. 
Cocina integral muy funcional 
Cuarto de lavado y tendido independiente 
Espacio para 1 - 2 automóviles. 
Muy bien comunicado: 
División del Norte, M. A de Quevedo, Tlalpan. 
Metro Taxqueña, Trolebuses, Transporte público. 

$3,700,000.00",2.0,2.0,88.0
Coyoacán,Casa en Venta en Barrio San Lucas,14950000.0,"Barrio San Lucas, Coyoacán, Ciudad de México","Linda casa en venta en Carreteraco #116, Barrio San Lucas,  Col. Coyoacán, a 10 minutos del centro de Coyoacán. 328 m2 construcción y 216 m2 de terreno. Condominio de 16 casas. Muy iluminada. Cocina equipada, desayunador, sótano. 3 recamaras, principal con baño y vestidor, las otras dos comparten baño. Medio baño para visitas. Área de lavado y cuarto de servicio. 2 estacionamientos. Seguridad las 24 horas. Construida en el 2008
PRECIO $14,950,000
Mantenimiento $3,500. EasyBroker ID: EB-PP8048",3.0,2.0,328.0
Coyoacán,Departamento en Venta en Cuadrante de San Francisco,5950000.0,"Cuadrante de San Francisco, Coyoacán, Ciudad de México","HERMOSO DEPARTAMENTO. EN CITY BLACK. CON BALCON AMPLIA SALA COMEDOR COCINA INTEGRAL Y BARRA DESAYUNADORA 2 RECAMARAS. LA PRINCIPAL CON BAÑO. VESTIDOR. LA OTRA CON SU BAÑO Y VISITAD. AREA DE LAVADO 3  CAJONES DE ESTACIONAMIENTO. Y SUS BELLAS. AMENIDADES. 8 ALBERCAS 3. GIMNASIOS. 3 SALAS DE EVENTOS. SALA DE COMPUTO. SAUNA. SPA. KIDS CLUB. BUSINESS CENTER. BOLICHE BILLAR. PARQUE ACUATICO. 3 SALAS DE CINE OBSERVATORIO. AREAS DE JUEGOS INFANTILES KIDS CLUB. CAPILLA. CANCHA SQUASH PARA NIÑOS. JACUZZI. Y DEMAS AMENIDADES EXCELENTE UBICACION. EXCELENTE OPORTUNIDAD DE INVERCIÓN

 APROVECHE  EXCELENTE PROMOCIÓN DE FIN DE SEMANA¡¡¡¡¡

                                          ¡¡]¡¡]¡¡¡APARTELO HOY LLAME CITAS. 55_15_03_36_57 ¡¡¡¡¡¡¡",2.0,2.0,78.0
Coyoacán,Casa en Venta en Villa Coyoacán,28000000.0,"Villa Coyoacán, Coyoacán, Ciudad de México","Explora esta casa totalmente remodelada con uso de suelo en venta ubicada en el centro de Coyoacan, una de las zonas mayormente codiciadas de la Ciudad. Ideal para realizar un negocio tipo hotel boutique, restaurante, SPA o para casa familiar.

Características:
- Área de terreno: 526m²
- Área de construcción: 440m²
- Uso de suelo mixto: habitacional y comercial
- 9 recámaras con baño completo y clóset/vestidor
- Terraza interior
- Biblioteca / oficina
- Cocina integral
- Sala y comedor amplios
- Estacionamientos: 5 espacios disponibles

Distribución:
- Casa principal con 5 habitaciones con baño
- Departamento independiente con dos habitaciones con baño
- Departamento de dos habitaciones con baño, estancia y cocina propia

¡ Esperamos su llamada con gusto !",9.0,11.0,440.0
Coyoacán,Departamento en Venta en Xotepingo,3599000.0,"Xotepingo, Coyoacán, Ciudad de México","Depto B104. Se encuentra sobre División a una cuadra de Tlalpan, casi esquina con Nezahualpilli. El edificio esta en MUY BUENAS condiciones se ve bonito por fuera y por dentro. El departamento es interior (no da a la calle), esta en un primer piso y esta en muy buenas condiciones, tiene 2 baños completos y 2 estacionamientos (que son fijos pero ambos estan en línea de 3, en una líne estas hasta adelante y estorbas a un vecino y en otra línea esta atrás y te estorbas con un vecino).

Listo para habitar y empezar una nueva etapa de tu vida!!

CHECA LAS FOTOS y EL VIDEO y  agenda tu cita!!

Precio, disponibilidad y condiciones pueden variar sin previo aviso.

Mándanos un Whats o márcanos para agendar tu cita, aceptamos todos los créditos!!

También te podemos mejorar tu tasa o conseguirte el crédito a tu medida, pregunta con confianza :)

NOTA: El precio NO incluye: impuestos, gastos notariales, derechos, honorarios. Ni costos de tasas de interés y gastos en caso de financiamiento.
Tampoco incluye mobiliario, electrodomésticos, ni artículos decorativos.",2.0,2.0,88.0
Coyoacán,Departamento en Venta en Pedregal de Carrasco,4650000.0,"Pedregal de Carrasco, Coyoacán, Ciudad de México","Oportunidad, precioso departamento en venta en el tercer piso en el sur de la Ciudad de México, cuenta con 2 recámaras, 2 baños, 2 lugares de estacionamiento y 1 bodega amplia. 

Increíbles amenidades: bodega, alberca techada, jacuzzi, sauna, vapor, regaderas, gimnasio, salón de usos múltiples, bussines center, salón de jóvenes, salón de adultos, ludoteca, jardín.

Vigilancia 24/7.

Acceso a principales vías de comunicación: Periférico y Av. Imán.

Acabados de lujo, extraordinaria oportunidad de inversión.",2.0,2.0,84.0
Coyoacán,Casa en Venta en Coyoacán,6560000.0,"Coyoacán, Ciudad de México","¡Excelente casa en venta, amplia e iluminada! Cerca de calzada de Tlalpan, club Asturiano y el estadio Azteca. Distribuida en dos niveles. Planta baja: Sala, comedor, baño completo, cocina y desayunador, estacionamiento para 4 autos y un agradable jardín con asador. Planta alta: 4 recámaras, estudio, 2 baños completos. La casa cuenta con celdas solares y cisterna.  ¡Sin duda una gran opción!",4.0,3.0,293.0
Coyoacán,Departamento en Venta en Culhuacán CTM CROC,3730736.0,"Culhuacán CTM CROC, Coyoacán, Ciudad de México","Contamos con 6 torres que en conjunto forman una comunidad de 188 departamentos en total.

Departamento de entrega inmediata:
• 2 recámaras
• 2 baños
• 1 cajón de estacionamiento
• 69.46 m2
• Balcón de 2.64 m2
• Acabados de lujo

Increíbles amenidades:
• Más de 3000m2 de áreas verdes
• Cafetería
• Terraza de cafetería
• Salón de juegos
• Ludoteca
• Gym
• Salón de yoga
• Salón de eventos
• Área de picnic
• Petzone
• Parque central
• Cine al aire libre
• Parque arbolado
• Pista de bicicletas
• Cancha multiusos
• Y mucho más",2.0,2.0,69.0
Coyoacán,Departamento en Venta en Xotepingo,3599000.0,"Xotepingo, Coyoacán, Ciudad de México","Encantador departamento recién remodelado, de 88.5 m2 habitables, de 2 recámaras, estancia sala-comedor con generosa iluminación natural, 2 baños y 2 estacionamientos. 
Estancia sala-comedor con generosa iluminación natural, cocina integral abierta con barra de granito, recámara principal con vestidor y baño, recámara junior con closet, cuarto de lavado integrado, 2 cajones de estacionamiento independientes techados.
Esta es tu oportunidad de vivir en comodidad y estilo en Xotepingo, Coyoacán, una de las zonas más agradables y tranquilas de la Ciudad de México.

Características Principales:
Ubicación: Delegación Coyoacán.
Recámaras: 2
Baños: 2
Estacionamientos: 2
Superficie Total: 88.49 m
Balcón: Sí
Piso: 1
Remodelado: Sí
Detalles Adicionales:
El departamento se encuentra en el primer piso de un condominio de 5 pisos con elevador, ofreciéndote la combinación perfecta de accesibilidad y tranquilidad. Disfruta de la comodidad de tu propio balcón, ideal para relajarte y desestresarte. EasyBroker ID: EB-PA4768",2.0,2.0,88.0
Coyoacán,Casa en Venta en Culhuacán CTM Sección IX-A,3200000.0,"Culhuacán CTM Sección IX-A, Coyoacán, Ciudad de México","CASA DUPLEX EN VENTA. CTM CULHUACAN IX, ALCALDIA COYACÁN. CONSTRUÍDA SOBRE UN TERRENO DE 67.5 M2. SON 104.70 M2 DE CONSTRUCCIÓN:  SUPERFICIE CUBIERTA: 82.2 M2  SUPERFICIE DESCUBIERTA: 22.5 M2
ESTÁ DISTRIBUIDA EN 3 NIVELES:
PLANTA BAJA:  UN ESTACIONAMIENTO, SALA-COMEDOR, COCINA (AMPLIADA), MEDIO BAÑO (AMPLIADO), MINIBODEGA DEBAJO DE LAS ESCALERAS Y CUBO DE ESCALERAS.
1er. NIVEL:  PASILLO, RECÁMARA CON BALCÓN, DOS RECÁMARAS POSTERIORES SECUNDARIAS (AMPLIADAS), BAÑO QUE DA SERVICIO A LAS 3 RECÁMARAS Y 3 DOMOS QUE PERMITEN TENER UNA EXCELENTE ILUMINACIÓN.
PLANTA AZOTEA: CUBO DE ESACLERA, CUARTO DE LAVADO Y PATIO DE TENDIDO. 
LA ZONA TIENE PARQUES, DEPORTIVO, ESCUELAS, MERCADO, IGLESIA, MISCELÁNEAS, FARMACIAS, ETC.
UBICADA A UNOS PASOS DE AV. CANDELARIA PÉREZ, CERCA DE AV. CANAL NACIONAL, CALZADA DE LAS BOMBAS, COL. CAFETALES Y LA UAM XOCHIMILCO.
VEN A CONOCERLA, HAZ TU CITA!!
COMPRA SOLO DE CONTADO.",3.0,1.0,104.0
Coyoacán,Casa en Venta en Barrio La Concepción,6700000.0,"Barrio La Concepción, Coyoacán, Ciudad de México","Casa en VENTA en col. Villa Coyoacán. Excelente ubicación: A dos cuadras del famoso Parque, Plaza y Parroquia de La Conchita, a 4 cuadras del bello Centro de Coyoacán y a 2 cuadras de Miguel Ángel de Quevedo. Cerca de bancos, restaurantes, cafeterías, centros comerciales, tiendas de conveniencia, teatro, boutiques, farmacias, mercado, etc. La zona es propia para caminar y disfrutar de los alrededores. El terreno mide 156.51 m2, frente 8.80 m x 18.62 de fondo. La construcción es de 237.84 m2, Es una construcción con 2 casas independientes, una en planta baja y la otra en el 1er. nivel. La distribución es prácticamente la misma para ambas casas: Estancia comedor abiertos, cocina, 3 recámaras, un baño, área de lavado, bodega y espacio para un estacionamiento. USO DE SUELO: Habitacional Unifamiliar, altura máxima 7.5 m, 35% área libre, Densidad 1 vivienda c/500 m2. Por ser 2 casas independientes NO se aceptan créditos, solo contado. Documentos en órden. Excelente precio, ven a conocerla!!",6.0,2.0,237.0
Cuauhtémoc,Departamento en Venta en Roma Norte,5600000.0,"Roma Norte, Cuauhtémoc, Ciudad de México","Excelente departamento para venta en el corazón de la colonia Roma.
Cuenta con 83m2 distribuidos en:
2 recámaras 
2 baños completos
Sala
Comedor
Cocina
Balcón 
2 estacionamientos (con eleva autos uno de ellos)

***se puede rentar con o sin inquilino, excelente ROI. EasyBroker ID: EB-NQ6131",2.0,2.0,83.0
Cuauhtémoc,Departamento en Venta en Guerrero,6900000.0,"Guerrero, Cuauhtémoc, Ciudad de México","Departamento en la Roma Norte, ubicado a dos cuadras de la Cibeles. 
Cuenta con:
2 recámaras
2 baños completos
Sala
Comedor
Cocina abierta con barra desayunador 
2 lugares de estacionamiento 
Seguridad 24/7 
Muy iluminado y recién remodelado. EasyBroker ID: EB-HC2058",2.0,2.0,107.0
Cuauhtémoc,Departamento en Venta en Tabacalera,8400000.0,"Tabacalera, Cuauhtémoc, Ciudad de México","""Descubre la oportunidad única de adquirir un exclusivo departamento en Reforma 77, ubicado en un lujoso edificio cerca del centro histórico de la Ciudad de México. Esta propiedad te brinda la conveniencia de estar a pocos minutos de lugares emblemáticos como Bellas Artes, la Alameda Central, Polanco, Colonia Roma y Condesa. Además, podrás disfrutar de visitas culturales a sitios icónicos como el Palacio de Bellas Artes, el Castillo de Chapultepec, el Auditorio Nacional y el Museo de Antropología e Historia. ¡No dejes pasar esta oportunidad de tener un estilo de vida exclusivo en el corazón de la capital mexicana!""


""Descubre el confort, la elegancia y la exclusividad en cada detalle de este increíble departamento de alto lujo. ¡Tu oasis urbano te espera!""",2.0,2.0,110.0
Cuauhtémoc,Departamento en Venta en Área 1,2384598.0,"Área 1, Cuauhtémoc, Ciudad de México","Departamentos desde 45 a 124 m2, diseños tipo loft y de 2 a 3 recámaras, un concepto arquitectónico que fusiona el pasado con el futuro. Con espacios donde dota de luz natural a los departamentos y que proyecta en su geometría los espacios esenciales para habitar. 

Un respiro en el centro y un punto de lanza para la nueva imagen de la ciudad cada vez más moderna y atemporal. Además de brindar un estilo de vida wellness. 

Amenidades: 
- Salón Juvenil 
- Salón coworking 
- Salón usos múltiples 
- Ludoteca 
- Zona Pet 
- Gimnasio 

Y además un amplia zona comercial, donde se proyecta contar con importantes marcas de servicios y consumo. 

Vive conectado con lo mejor de la Ciudad de México: 

A 1 km del Zócalo Capitalino 
A 3 km Centro Comercial Reforma 222 
A 3.5 km de Reforma zona corporativa 
A 4 km de Parque Delta 
A 6 km del Bosque de Chapultepec 

Departamentos con Certificación Edge con un ahorro de 27% en Energía, 32% Agua, y 44% en Carbón en materiales, ¡Nos preocupa el medio ambiente! 

¡Un lugar donde todo tienes cerca! Contacto whats: 55 45 55 6----",1.0,1.0,45.0
Cuauhtémoc,Departamento en Venta en Tabacalera,2500000.0,"Tabacalera, Cuauhtémoc, Ciudad de México","Departamento en pre venta junto al monumento a la Revolución, en el centro de todo. Haga su patrimonio en cómodas mensualidades.",1.0,1.0,39.0
Cuauhtémoc,Casa en Venta en Ampliación Asturias,6900000.0,"Ampliación Asturias, Cuauhtémoc, Ciudad de México","Excelente casa en venta en la colonia Asturias, la casa tiene un departamento independiente con cocina, estancia, habitación con vestidor, baño. La casa principal tiene 4 cuartos, sala y comedor,  bodega, cuarto de servicio con baño, estacionamiento para 3 autos, 
muy bien ubicada, a media cuadra del viaducto Miguel Alemán, dos cuadras de Calzada de La Viga, 3 cuadras del Eje 3 Sur, una cuadra de Andrés Molina Enríquez (las Torres) muy cerca del mercado de Jamaica, y del metro Viaducto",5.0,2.0,248.0
